FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010052
Unit:	Bq/m3
Time step:	1hour
Data No :	1506
1)	2025-01-24 13:49:13	259	11.5°C	66%
2)	2025-01-24 14:49:13	226	11.5°C	64%
3)	2025-01-24 15:49:13	304	11.5°C	63%
4)	2025-01-24 16:49:13	320	11.5°C	63%
5)	2025-01-24 17:49:13	322	11.5°C	62%
6)	2025-01-24 18:49:13	314	11.5°C	62%
7)	2025-01-24 19:49:13	403	11.5°C	62%
8)	2025-01-24 20:49:13	363	12.0°C	61%
9)	2025-01-24 21:49:13	420	11.5°C	62%
10)	2025-01-24 22:49:13	407	11.5°C	61%
11)	2025-01-24 23:49:13	411	12.0°C	61%
12)	2025-01-25 00:49:13	484	12.0°C	61%
13)	2025-01-25 01:49:13	401	12.0°C	61%
14)	2025-01-25 02:49:13	425	12.0°C	61%
15)	2025-01-25 03:49:13	482	12.0°C	61%
16)	2025-01-25 04:49:13	482	12.0°C	61%
17)	2025-01-25 05:49:13	446	11.5°C	61%
18)	2025-01-25 06:49:13	474	11.5°C	61%
19)	2025-01-25 07:49:13	478	11.5°C	61%
20)	2025-01-25 08:49:13	468	11.5°C	61%
21)	2025-01-25 09:49:13	494	11.5°C	61%
22)	2025-01-25 10:49:13	525	11.5°C	61%
23)	2025-01-25 11:49:13	525	11.5°C	61%
24)	2025-01-25 12:49:13	540	11.5°C	61%
25)	2025-01-25 13:49:13	569	11.5°C	61%
26)	2025-01-25 14:49:13	573	11.5°C	61%
27)	2025-01-25 15:49:13	675	11.5°C	61%
28)	2025-01-25 16:49:13	619	11.5°C	61%
29)	2025-01-25 17:49:13	674	12.0°C	61%
30)	2025-01-25 18:49:13	634	12.0°C	61%
31)	2025-01-25 19:49:13	647	12.0°C	61%
32)	2025-01-25 20:49:13	634	12.0°C	61%
33)	2025-01-25 21:49:13	600	12.0°C	61%
34)	2025-01-25 22:49:13	674	12.0°C	61%
35)	2025-01-25 23:49:13	649	12.0°C	61%
36)	2025-01-26 00:49:13	573	12.0°C	61%
37)	2025-01-26 01:49:13	623	12.0°C	61%
38)	2025-01-26 02:49:13	627	12.0°C	61%
39)	2025-01-26 03:49:13	609	11.5°C	61%
40)	2025-01-26 04:49:13	621	12.0°C	61%
41)	2025-01-26 05:49:13	611	11.5°C	61%
42)	2025-01-26 06:49:13	642	11.5°C	61%
43)	2025-01-26 07:49:13	623	11.5°C	61%
44)	2025-01-26 08:49:13	623	11.5°C	61%
45)	2025-01-26 09:49:13	621	11.5°C	61%
46)	2025-01-26 10:49:13	604	11.5°C	61%
47)	2025-01-26 11:49:13	691	11.5°C	61%
48)	2025-01-26 12:49:13	784	11.5°C	61%
49)	2025-01-26 13:49:13	739	11.5°C	61%
50)	2025-01-26 14:49:13	719	11.5°C	61%
51)	2025-01-26 15:49:13	752	11.5°C	61%
52)	2025-01-26 16:49:13	833	11.5°C	61%
53)	2025-01-26 17:49:13	844	11.5°C	61%
54)	2025-01-26 18:49:13	728	11.5°C	61%
55)	2025-01-26 19:49:13	895	11.5°C	61%
56)	2025-01-26 20:49:13	860	11.5°C	61%
57)	2025-01-26 21:49:13	826	11.5°C	61%
58)	2025-01-26 22:49:13	895	11.5°C	61%
59)	2025-01-26 23:49:13	793	11.5°C	61%
60)	2025-01-27 00:49:13	809	11.5°C	61%
61)	2025-01-27 01:49:13	826	11.5°C	61%
62)	2025-01-27 02:49:13	895	11.5°C	61%
63)	2025-01-27 03:49:13	841	11.5°C	61%
64)	2025-01-27 04:49:13	793	11.5°C	61%
65)	2025-01-27 05:49:13	758	11.5°C	61%
66)	2025-01-27 06:49:13	769	11.5°C	61%
67)	2025-01-27 07:49:13	789	11.5°C	61%
68)	2025-01-27 08:49:13	763	11.5°C	61%
69)	2025-01-27 09:49:13	739	11.5°C	61%
70)	2025-01-27 10:49:13	741	11.5°C	61%
71)	2025-01-27 11:49:13	784	11.5°C	61%
72)	2025-01-27 12:49:13	780	11.5°C	61%
73)	2025-01-27 13:49:13	855	11.5°C	61%
74)	2025-01-27 14:49:13	868	11.5°C	61%
75)	2025-01-27 15:49:13	954	12.0°C	61%
76)	2025-01-27 16:49:13	934	12.0°C	61%
77)	2025-01-27 17:49:13	950	12.0°C	61%
78)	2025-01-27 18:49:13	934	12.0°C	61%
79)	2025-01-27 19:49:13	846	12.0°C	61%
80)	2025-01-27 20:49:13	931	12.0°C	61%
81)	2025-01-27 21:49:13	813	12.0°C	61%
82)	2025-01-27 22:49:13	875	12.0°C	61%
83)	2025-01-27 23:49:13	806	12.0°C	61%
84)	2025-01-28 00:49:13	756	12.0°C	61%
85)	2025-01-28 01:49:13	795	12.0°C	61%
86)	2025-01-28 02:49:13	800	12.0°C	61%
87)	2025-01-28 03:49:13	756	12.0°C	61%
88)	2025-01-28 04:49:13	741	12.0°C	61%
89)	2025-01-28 05:49:13	776	12.0°C	61%
90)	2025-01-28 06:49:13	685	12.0°C	61%
91)	2025-01-28 07:49:13	636	12.0°C	61%
92)	2025-01-28 08:49:13	756	11.5°C	61%
93)	2025-01-28 09:49:13	745	11.5°C	61%
94)	2025-01-28 10:49:13	760	12.0°C	60%
95)	2025-01-28 11:49:13	706	12.0°C	60%
96)	2025-01-28 12:49:13	739	11.5°C	60%
97)	2025-01-28 13:49:13	844	12.0°C	60%
98)	2025-01-28 14:49:13	715	12.0°C	60%
99)	2025-01-28 15:49:13	846	12.0°C	60%
100)	2025-01-28 16:49:13	815	12.0°C	60%
101)	2025-01-28 17:49:13	835	12.0°C	60%
102)	2025-01-28 18:49:13	826	12.0°C	60%
103)	2025-01-28 19:49:13	938	12.0°C	60%
104)	2025-01-28 20:49:13	862	12.0°C	60%
105)	2025-01-28 21:49:13	848	12.0°C	60%
106)	2025-01-28 22:49:13	791	12.0°C	60%
107)	2025-01-28 23:49:13	811	12.0°C	60%
108)	2025-01-29 00:49:13	771	12.0°C	60%
109)	2025-01-29 01:49:13	866	12.0°C	61%
110)	2025-01-29 02:49:13	833	12.0°C	61%
111)	2025-01-29 03:49:13	871	12.0°C	61%
112)	2025-01-29 04:49:13	844	12.0°C	61%
113)	2025-01-29 05:49:13	882	12.5°C	61%
114)	2025-01-29 06:49:13	875	12.5°C	61%
115)	2025-01-29 07:49:13	893	12.5°C	61%
116)	2025-01-29 08:49:13	959	12.5°C	61%
117)	2025-01-29 09:49:13	952	12.5°C	61%
118)	2025-01-29 10:49:13	922	12.5°C	61%
119)	2025-01-29 11:49:13	950	12.5°C	61%
120)	2025-01-29 12:49:13	975	12.5°C	61%
121)	2025-01-29 13:49:13	961	12.5°C	61%
122)	2025-01-29 14:49:13	931	12.5°C	61%
123)	2025-01-29 15:49:13	1069	12.5°C	61%
124)	2025-01-29 16:49:13	1128	12.5°C	61%
