FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010054
Unit:	Bq/m3
Time step:	1hour
Data No :	1506
1)	2000-01-01 01:03:20	 61	13.0°C	64%
2)	2000-01-01 02:03:20	 45	13.0°C	63%
3)	2000-01-01 03:03:20	 40	12.5°C	63%
4)	2000-01-01 04:03:20	 38	12.5°C	63%
5)	2000-01-01 05:03:20	 58	12.5°C	63%
6)	2000-01-01 06:03:20	 49	12.5°C	63%
7)	2000-01-01 07:03:20	100	12.5°C	63%
8)	2000-01-01 08:03:20	112	12.5°C	63%
9)	2000-01-01 09:03:20	146	12.5°C	63%
10)	2000-01-01 10:03:20	127	12.5°C	63%
11)	2000-01-01 11:03:20	 73	12.5°C	64%
12)	2000-01-01 12:03:20	 75	12.5°C	63%
13)	2000-01-01 13:03:20	112	12.5°C	63%
14)	2000-01-01 14:03:20	 63	12.5°C	62%
15)	2000-01-01 15:03:20	 58	12.5°C	62%
16)	2000-01-01 16:03:20	 45	12.5°C	62%
17)	2000-01-01 17:03:20	 59	12.5°C	62%
18)	2000-01-01 18:03:20	 33	12.5°C	62%
19)	2000-01-01 19:03:20	 47	12.0°C	61%
20)	2000-01-01 20:03:20	 35	12.0°C	62%
21)	2000-01-01 21:03:20	 54	12.5°C	62%
22)	2000-01-01 22:03:20	118	12.5°C	62%
23)	2000-01-01 23:03:20	148	12.5°C	62%
24)	2000-01-02 00:03:20	102	12.5°C	62%
25)	2000-01-02 01:03:20	 95	12.5°C	63%
26)	2000-01-02 02:03:20	 91	12.5°C	63%
27)	2000-01-02 03:03:20	 89	12.5°C	63%
28)	2000-01-02 04:03:20	 72	12.5°C	64%
29)	2000-01-02 05:03:20	102	12.5°C	64%
30)	2000-01-02 06:03:20	130	12.5°C	64%
31)	2000-01-02 07:03:20	127	12.5°C	63%
32)	2000-01-02 08:03:20	114	12.5°C	63%
33)	2000-01-02 09:03:20	127	12.5°C	62%
34)	2000-01-02 10:03:20	 86	12.5°C	62%
35)	2000-01-02 11:03:20	 56	12.5°C	61%
36)	2000-01-02 12:03:20	 49	12.5°C	61%
37)	2000-01-02 13:03:20	 38	12.5°C	61%
38)	2000-01-02 14:03:20	 47	12.5°C	60%
39)	2000-01-02 15:03:20	 45	12.5°C	60%
40)	2000-01-02 16:03:20	 49	12.5°C	60%
41)	2000-01-02 17:03:20	 37	12.0°C	60%
42)	2000-01-02 18:03:20	 37	12.0°C	60%
43)	2000-01-02 19:03:20	 61	12.0°C	60%
44)	2000-01-02 20:03:20	 33	12.0°C	61%
45)	2000-01-02 21:03:20	 51	12.0°C	60%
46)	2000-01-02 22:03:20	 56	12.5°C	60%
47)	2000-01-02 23:03:20	116	12.5°C	60%
48)	2000-01-03 00:03:20	130	12.5°C	61%
49)	2000-01-03 01:03:20	109	12.5°C	61%
50)	2000-01-03 02:03:20	112	12.5°C	62%
51)	2000-01-03 03:03:20	161	12.5°C	62%
52)	2000-01-03 04:03:20	173	12.5°C	62%
53)	2000-01-03 05:03:20	228	12.5°C	61%
54)	2000-01-03 06:03:20	230	12.5°C	61%
55)	2000-01-03 07:03:20	264	12.5°C	61%
56)	2000-01-03 08:03:20	303	12.5°C	61%
57)	2000-01-03 09:03:20	331	12.5°C	61%
58)	2000-01-03 10:03:20	361	12.5°C	61%
59)	2000-01-03 11:03:20	397	12.5°C	61%
60)	2000-01-03 12:03:20	359	12.5°C	61%
61)	2000-01-03 13:03:20	420	12.5°C	61%
62)	2000-01-03 14:03:20	405	12.5°C	61%
63)	2000-01-03 15:03:20	411	12.5°C	61%
64)	2000-01-03 16:03:20	443	12.5°C	61%
65)	2000-01-03 17:03:20	399	12.5°C	61%
66)	2000-01-03 18:03:20	447	12.5°C	61%
67)	2000-01-03 19:03:20	443	12.5°C	61%
68)	2000-01-03 20:03:20	448	12.5°C	61%
69)	2000-01-03 21:03:20	433	12.5°C	61%
70)	2000-01-03 22:03:20	441	12.5°C	60%
71)	2000-01-03 23:03:20	443	12.5°C	60%
72)	2000-01-04 00:03:20	554	12.5°C	60%
73)	2000-01-04 01:03:20	536	12.5°C	60%
74)	2000-01-04 02:03:20	582	12.5°C	60%
75)	2000-01-04 03:03:20	550	12.5°C	61%
76)	2000-01-04 04:03:20	501	12.5°C	60%
77)	2000-01-04 05:03:20	519	12.5°C	61%
78)	2000-01-04 06:03:20	546	12.5°C	61%
79)	2000-01-04 07:03:20	530	12.5°C	61%
