FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010055
Unit:	Bq/m3
Time step:	1hour
Data No :	1505
1)	2025-01-24 01:03:20	120	13.0°C	62%
2)	2025-01-24 02:03:20	142	13.0°C	61%
3)	2025-01-24 03:03:20	181	12.5°C	61%
4)	2025-01-24 04:03:20	255	12.5°C	61%
5)	2025-01-24 05:03:20	320	12.5°C	61%
6)	2025-01-24 06:03:20	309	12.5°C	60%
7)	2025-01-24 07:03:20	417	12.5°C	61%
8)	2025-01-24 08:03:20	371	12.5°C	61%
9)	2025-01-24 09:03:20	379	12.5°C	61%
10)	2025-01-24 10:03:20	322	12.5°C	61%
11)	2025-01-24 11:03:20	365	12.5°C	61%
12)	2025-01-24 12:03:20	249	12.5°C	61%
13)	2025-01-24 13:03:20	242	12.5°C	61%
14)	2025-01-24 14:03:20	215	12.5°C	60%
15)	2025-01-24 15:03:20	233	12.5°C	60%
16)	2025-01-24 16:03:20	215	12.5°C	60%
17)	2025-01-24 17:03:20	242	12.5°C	60%
18)	2025-01-24 18:03:20	237	12.5°C	60%
19)	2025-01-24 19:03:20	267	12.5°C	60%
20)	2025-01-24 20:03:20	207	12.5°C	60%
21)	2025-01-24 21:03:20	197	13.0°C	60%
22)	2025-01-24 22:03:20	281	13.0°C	59%
23)	2025-01-24 23:03:20	419	13.5°C	59%
24)	2025-01-25 00:03:20	591	13.5°C	59%
25)	2025-01-25 01:03:20	747	13.0°C	59%
26)	2025-01-25 02:03:20	833	13.0°C	60%
27)	2025-01-25 03:03:20	949	13.0°C	60%
28)	2025-01-25 04:03:20	886	12.5°C	61%
29)	2025-01-25 05:03:20	928	12.5°C	61%
30)	2025-01-25 06:03:20	702	12.5°C	61%
31)	2025-01-25 07:03:20	634	12.5°C	61%
32)	2025-01-25 08:03:20	571	12.5°C	61%
33)	2025-01-25 09:03:20	408	12.5°C	61%
34)	2025-01-25 10:03:20	410	12.5°C	61%
35)	2025-01-25 11:03:20	361	12.5°C	60%
36)	2025-01-25 12:03:20	336	12.5°C	60%
37)	2025-01-25 13:03:20	312	12.5°C	60%
38)	2025-01-25 14:03:20	297	12.5°C	59%
39)	2025-01-25 15:03:20	221	12.5°C	59%
40)	2025-01-25 16:03:20	297	12.5°C	59%
41)	2025-01-25 17:03:20	263	12.5°C	59%
42)	2025-01-25 18:03:20	293	12.5°C	59%
43)	2025-01-25 19:03:20	293	12.5°C	59%
44)	2025-01-25 20:03:20	285	12.5°C	59%
45)	2025-01-25 21:03:20	306	12.5°C	60%
46)	2025-01-25 22:03:20	488	13.0°C	59%
47)	2025-01-25 23:03:20	705	13.0°C	59%
48)	2025-01-26 00:03:20	792	13.0°C	59%
49)	2025-01-26 01:03:20	1077	13.0°C	60%
50)	2025-01-26 02:03:20	1123	12.5°C	60%
51)	2025-01-26 03:03:20	1150	12.5°C	61%
52)	2025-01-26 04:03:20	1091	12.5°C	60%
53)	2025-01-26 05:03:20	1182	12.5°C	60%
54)	2025-01-26 06:03:20	1184	12.5°C	60%
55)	2025-01-26 07:03:20	1155	12.5°C	60%
56)	2025-01-26 08:03:20	1101	12.5°C	60%
57)	2025-01-26 09:03:20	867	12.5°C	60%
58)	2025-01-26 10:03:20	707	12.5°C	60%
59)	2025-01-26 11:03:20	556	12.5°C	60%
60)	2025-01-26 12:03:20	497	12.5°C	59%
61)	2025-01-26 13:03:20	484	12.5°C	59%
62)	2025-01-26 14:03:20	440	12.5°C	59%
63)	2025-01-26 15:03:20	509	12.5°C	59%
64)	2025-01-26 16:03:20	485	12.5°C	60%
65)	2025-01-26 17:03:20	497	12.5°C	60%
66)	2025-01-26 18:03:20	541	12.5°C	60%
67)	2025-01-26 19:03:20	576	12.5°C	60%
68)	2025-01-26 20:03:20	546	12.5°C	60%
69)	2025-01-26 21:03:20	606	13.0°C	60%
70)	2025-01-26 22:03:20	597	13.0°C	59%
71)	2025-01-26 23:03:20	760	13.5°C	59%
72)	2025-01-27 00:03:20	944	13.5°C	59%
73)	2025-01-27 01:03:20	1164	13.5°C	59%
74)	2025-01-27 02:03:20	1259	13.0°C	59%
75)	2025-01-27 03:03:20	1221	13.0°C	59%
76)	2025-01-27 04:03:20	1350	12.5°C	60%
77)	2025-01-27 05:03:20	1342	12.5°C	60%
78)	2025-01-27 06:03:20	1182	12.5°C	61%
79)	2025-01-27 07:03:20	895	12.5°C	61%
80)	2025-01-27 08:03:20	669	12.5°C	60%
81)	2025-01-27 09:03:20	595	12.5°C	60%
82)	2025-01-27 10:03:20	518	12.5°C	60%
83)	2025-01-27 11:03:20	543	12.5°C	59%
84)	2025-01-27 12:03:20	400	12.5°C	59%
85)	2025-01-27 13:03:20	433	13.0°C	59%
